GeneID	interaction.pvals	tissue.treatment.specificity	Betweenness.Centrality	Connectivity	Transitivity	Eigenvector	PageRank
AT1G76878	0	0	4.06395692855889e-08	0.0010078613182826	0	0.00151236398932139	0.0100756045278142
AT1G76880	0.375383423673084	0	0.00111670663295528	0.00342672848216085	0.00735294117647059	0.175005319781079	8.07904096042012e-18
AT1G76890	0.0725161098673654	0	0.000171373080982645	0.000806289054626083	0	0.0387161039334382	8.07904096042012e-18
AT1G76900	0.0978320321839737	0	0.00309778596409559	0.000806289054626083	0	0.031523783258628	0.00237073047713276
AT1G76940	0.0437417304122885	0.24993154361542	0	0.000201572263656521	0	1.17113689126421e-07	0.00251890113195356
AT1G76950	0	0	0	0.000201572263656521	0	2.80303021535169e-05	0.00212117990059247
AT1G77080	0.0428790534037692	0	0	0.000201572263656521	0	0.0061986917686026	8.07904096042012e-18
AT1G77095	0	0	0	0.000201572263656521	0	1.04475030190806e-05	0.00223902322840317
AT1G77145	0	0	0	0.000201572263656521	0	1.33527365400484e-05	0.00201512090556285
AT1G77160	0	0	0	0.000201572263656521	0	1.33527365400476e-05	0.00201512090556285
AT1G77235	0.199855067537338	0	0.00555198313262802	0.00362830074581738	0	0.000639153471744965	8.07904096042012e-18
AT1G77330	0	0	0	0.000201572263656521	0	2.00148589838785e-07	0.00237073047713276
AT1G77360	0	0.18626266436779	0	0.000201572263656521	0	1.04475030190794e-05	0.00223902322840317
AT1G77405	0.0278630282848917	0	0	0.000201572263656521	0	0.00531823753757154	0.00939818485640711
AT1G77450	0.193350075950952	0	4.31588170305281e-05	0.000403144527313042	0	0.0153071711479461	8.07904096042012e-18
AT1G77480	0	0.370837496837833	0	0.000201572263656521	0	2.35024373662968e-08	0.00237073047713276
AT1G77550	0.0249691337531597	0	0	0.000201572263656521	0	2.25908443326236e-08	0.00212117990059247
AT1G77580	0	0	0	0.000201572263656521	0	1.05226628580033e-05	0.00223902322840317
AT1G77640	0.0365648762155536	0	0	0.000201572263656521	0	0.00198906629821842	8.07904096042012e-18
AT1G77650	0	0	0	0.000201572263656521	0	0.00198906629821842	0.00432344498315453
AT1G77660	0	0	0	0.000201572263656521	0	7.27704836918684e-06	0.00191916276720271
AT1G77680	0	0.28696833061981	0	0.000201572263656521	0	0	0.00201512090556285
AT1G77850	0.217088863440468	0	0.00264052058520063	0.00645031243700867	0.108045977011494	0.235290811053553	0.301056721588211
AT1G77920	0.0759541174760521	0.438505705808189	0	0.000201572263656521	0	0.0126188977488025	8.07904096042012e-18
AT1G77992	0	0	3.6945062986899e-09	0.000403144527313042	0	8.30697370675051e-06	0.00366385619193245
AT1G78020	0.0360040048041081	0.410584975264665	0	0.000201572263656521	0	0.00777905000012566	0.0384272326546876
AT1G78080	0.0288533941780524	0	0.00143319198141973	0.000403144527313042	0	0.00595090146917426	0.00212117990059247
AT1G78206	0.309986713938763	0	0.0133500851505972	0.00645031243700867	0.0100806451612903	0.0951455104877711	0.173846518929567
AT1G78340	0	0	0	0.000201572263656521	0	3.63109134944367e-08	0.00201512090556285
AT1G78355	0	0	0	0.000201572263656521	0	7.38575124019044e-06	0.00191916276720271
AT1G78478	0.366910035582235	0	0.0351122209190367	0.0104817577101391	0.000754147812971342	0.0657476620603733	0.156041624958734
AT1G78500	0.0383525847179695	0	0	0.000201572263656521	0	0.00568606410302187	0.0040742411214673
AT1G78600	0.0671581023252805	0.408675922213317	2.54142537084581e-05	0.000403144527313042	0	0.01193309441143	8.07904096042012e-18
AT1G78620	0.0337056659542907	0.290907977234205	0.000661617128395312	0.000403144527313042	0	0.000201779110024696	0.00335371628472439
AT1G78700	0.0285371170014452	0	0	0.000201572263656521	0	0.00443876489665862	8.07904096042012e-18
AT1G78840	0.0458975735045436	0	0	0.000201572263656521	0	0.00782809351405275	0.0180671601210121
AT1G78850	0	0	0	0.000201572263656521	0	4.93291185131194e-06	0.000959581383601357
AT1G78950	0	0	0	0.000201572263656521	0	7.94275842719195e-06	0.00183192809596622
AT1G79060	0.0246789414599314	0	0	0.000201572263656521	0	0.00504845656556641	0.00704197085258454
AT1G79090	0.0265175050253548	0	0	0.000201572263656521	0	0.000473225094904707	0.00227708662328602
AT1G79110	0	0	0	0.000201572263656521	0	2.20506545340499e-05	0.00183192809596622
AT1G79180	0.094307639928705	0	5.92713829639328e-05	0.000604716790969563	0	0.0112504983434542	0.00582510338929649
AT1G79245	0	0	0.000464653013250251	0.000403144527313042	0	0.000572977588874136	0.00428178652601522
AT1G79260	0	0	0	0.000201572263656521	0	4.8825217608298e-06	0.00237073047713276
AT1G79350	0.0348176682753406	0	0	0.000201572263656521	0	7.38575124018964e-06	0.00191916276720271
AT1G79470	0	0	0	0.000201572263656521	0	7.12403166646596e-06	0.00201512090556285
AT1G79490	0	0	0	0.000201572263656521	0	2.50940734531999e-08	0.00212117990059247
AT1G79500	0.0448341181634416	0.146365040122034	0	0.000201572263656521	0	2.34247298221629e-05	0.00287874415080406
AT1G79529	0	0	0	0.000201572263656521	0	0.000422433481420705	0.00191916276720271
AT1G79530	0	0	0.000226230440459041	0.000403144527313042	0	0.00103666246400251	0.00324379213444668
AT1G79650	0.107292939528355	0	0	0.000201572263656521	0	0.000532095312959658	0.00260251910471284
AT1G79720	0.0981847638497549	0	0	0.000201572263656521	0	1.33528509164324e-05	0.00167926742130237
AT1G79730	0.0674511601538706	0	0	0.000201572263656521	0	0.0112269107767674	0.0105683903489519
AT1G79740	0	0	0	0.000201572263656521	0	2.73649730585426e-08	0.00287874415080406
AT1G79750	0.0310415238449868	0	0	0.000201572263656521	0	0.00845750453282993	0.00562132810231762
AT1G79840	0.0774181032398936	0	0.000112655280390938	0.00120943358193913	0.133333333333333	0.0766280244188362	8.07904096042012e-18
AT1G79880	0	0	0	0.000201572263656521	0	2.39500155362463e-05	0.00167926742130237
AT1G79920	0	0	0	0.000201572263656521	0	2.86108784891855e-05	0.00251890113195356
AT1G79930	0	0	0	0.000201572263656521	0	2.8610878489185e-05	0.00251890113195356
AT1G79940	0	0.182458796018826	3.87043517005608e-09	0.000403144527313042	0	1.22572789805798e-05	0.00383832553440541
AT1G80060	0.0385174815788957	0	0	0.000201572263656521	0	0.00706497377904984	0.00821883954362342
AT1G80070	0	0	5.41860923807852e-09	0.000403144527313042	0	1.02352052835319e-08	0.00537365574816758
AT1G80210	0	0	1.09772445335834e-05	0.000806289054626083	0	0.0332137933741333	0.0425592851804618
AT1G80260	0	0	0	0.000201572263656521	0	0.00198906629821842	0.00432344498315453
AT1G80270	0.025462887470395	0	0	0.000201572263656521	0	0.00413694874665039	0.0151468425669088
AT1G80280	0.0195372444107166	0	0	0.000201572263656521	0	1.85048888659889e-06	0.00287874415080406
AT1G80320	0.0820728153511242	0.204527858408603	0	0.000201572263656521	0	0.00117964927913585	0.00130007800358893
AT1G80340	0.0588501370873919	0	0	0.000201572263656521	0	8.28293188907947e-05	0.000895609291361275
AT1G80370	0	0	0	0.000201572263656521	0	1.45203329333564e-07	0.00212117990059247
AT1G80490	0	0	0	0.000201572263656521	0	1.3475002613871e-08	0.00237073047713276
AT1G80500	0	0	3.6945062986899e-09	0.000403144527313042	0	9.73796809932306e-05	0.00366385619193245
AT1G80530	0.267455129828837	0	1.72610594630138e-06	0.00141100584559565	0	0.0294345786351044	0.0457124195839405
AT1G80620	0	0	0	0.000201572263656521	0	2.00362298106496e-05	0.00175227904831552
AT1G80660	0	0	0	0.000201572263656521	0	1.34284335935915e-06	0.00237073047713276
AT1G80710	0	0	0	0.000201572263656521	0	1.85048888659995e-06	0.00287874415080406
AT1G80740	0.0225535034933615	0	0.00120153271084058	0.000403144527313042	0	9.06950156665652e-06	0.00283948854874765
AT1G80770	0.0597395072613261	0	1.13362540944184e-05	0.000806289054626083	0	0.0194248227882642	0.0303860898447882
AT1G80840	0.0795457379820113	0	6.53168222137885e-06	0.000403144527313042	0	0.0283406598952651	8.07904096042012e-18
AT2G01024	0	0	0	0.000201572263656521	0	3.66323461216578e-05	0.00191916276720271
AT2G01026	0	0	0	0.000201572263656521	0	3.66323461216581e-05	0.00191916276720271
AT2G01034	0	0	0	0.000201572263656521	0	3.66323461216589e-05	0.00191916276720271
AT2G01037	0	0	0.0017899813007159	0.000403144527313042	0	0.0078647258601744	0.0199863228882148
AT2G01130	0.0555764516202231	0	0	0.000201572263656521	0	3.93206235184599e-06	0.00212117990059247
AT2G01180	0.021659847438115	0	0	0.000201572263656521	0	3.28201724591273e-05	0.00223902322840317
AT2G01200	0	0	0	0.000201572263656521	0	2.00362298106498e-05	0.00175227904831552
AT2G01320	0.0191168772087519	0.166499929438338	0	0.000201572263656521	0	7.27799284897139e-05	0.00122128539731082
AT2G01350	0.0412135977749708	0.311614269117968	0	0.000201572263656521	0	1.59097224412659e-07	0.00191916276720271
AT2G01440	0	0	0	0.000201572263656521	0	1.73201007432561e-05	0.00212117990059247
AT2G01480	0.0572728170670738	0.347926154252908	0	0.000201572263656521	0	0.000170488951672334	0.00268682787408379
AT2G01500	0.0280009777259019	0	0	0.000201572263656521	0	0.00950643142928568	8.07904096042012e-18
AT2G01550	0	0	0	0.000201572263656521	0	2.18691042054908e-05	0.00237073047713276
AT2G01570	0.213545905108773	0	0.0076705435991379	0.00665188470066519	0.0700757575757576	0.29734953139484	8.07904096042012e-18
AT2G01650	0.0741116970586917	0.314194030018337	0	0.000201572263656521	0	0.00117964927913585	0.00130007800358893
AT2G01670	0	0	0	0.000201572263656521	0	2.50940734534006e-08	0.00212117990059247
AT2G01720	0.0370608567085862	0.243061120370359	0	0.000201572263656521	0	2.25908443324428e-08	0.00212117990059247
AT2G01730	0	0	0	0.000201572263656521	0	0.000534049051664132	0.00186678151535415
AT2G01760	0	0	0	0.000201572263656521	0	3.02599775506732e-05	0.00201512090556285
AT2G01800	0.0383760734057413	0.148552658032927	0	0.000201572263656521	0	0.00443876489665862	0.0176270486045511
AT2G01840	0	0	3.18745251470118e-07	0.000403144527313042	0	0.0133026269217287	0.0155900799431514
AT2G01973	0	0	0	0.000201572263656521	0	1.23409159116682e-05	0.00183192809596622
AT2G01980	0	0.191511716392812	4.51550769839876e-09	0.000403144527313042	0	1.45467434454606e-07	0.00447804645680632
AT2G02070	0.17140039394635	0	0	0.000201572263656521	0	0.00845750453282993	8.07904096042012e-18
AT2G02110	0	0	0.0119517579367578	0.000403144527313042	0	0.0104757202664461	0.0104395228865014
AT2G02230	0	0	0	0.000201572263656521	0	1.0990753960783e-05	0.00223902322840317
AT2G02300	0.0573748630514244	0	0	0.000201572263656521	0	1.03675677600801e-05	0.000982985807591637
AT2G02310	0.102478306164119	0	0	0.000201572263656521	0	1.93363321249227e-05	0.00223902322840317
AT2G02360	0	0.286477756679173	0	0.000201572263656521	0	2.73649730575484e-08	0.00287874415080406
AT2G02470	0.0785904823064805	0	3.39910555631321e-05	0.000806289054626083	0	0.0303414891116076	8.07904096042012e-18
AT2G02540	0.408745871464213	0.505301337909301	0.00389325481880807	0.00846603507357388	0.15	0.453817690937065	0.294753814431813
AT2G02620	0.0980493619646698	0.231195804790647	0	0.000201572263656521	0	0.00113675603164128	0.00368694454521305
AT2G02630	0.160602011313498	0	0	0.000201572263656521	0	0.00113675603164128	0.00368694454521305
AT2G02741	0.0800421098541615	0	0.00976183059441513	0.00362830074581738	0	0.000530945300218726	8.07904096042012e-18
AT2G02750	0.0420867868569991	0	0	0.000201572263656521	0	1.60627065627384e-05	0.00223902322840317
AT2G02810	0.0432348089974251	0.339856423748096	0	0.000201572263656521	0	1.59097224413013e-07	0.00191916276720271
AT2G02820	0.0242072023560341	0.308371740217835	0	0.000201572263656521	0	0.000991445399058522	0.00112261223385422
AT2G02850	0.198741865737729	0	0.00244135182828113	0.00282201169119129	0.10989010989011	0.118587676377996	0.108076390090019
AT2G02860	0	0.370810565742909	0.00150460328406406	0.000403144527313042	0	6.0565118207181e-06	0.00404034266779517
AT2G02950	0.0994383708230708	0	0	0.000201572263656521	0	3.2820172459128e-05	0.00223902322840317
AT2G03020	0	0	0	0.000201572263656521	0	3.28710087092359e-05	0.0013434139370419
AT2G03120	0.0556478092701714	0	0	0.000201572263656521	0	4.02429365092774e-05	0.000982985807591637
AT2G03150	0.031721068717547	0.389650826882192	0	0.000201572263656521	0	1.60627065627385e-05	0.00223902322840317
AT2G03170	0.0286947439763817	0	0	0.000201572263656521	0	1.78293799117974e-05	0.00108925454354749
AT2G03210	0.0527088566605707	0.170925288361366	1.0879790377586e-06	0.000403144527313042	0	0.0125895708369362	0.0286168798621563
AT2G03220	0.0766495503266163	0	0.00600328674853794	0.000806289054626083	0	0.0126760364744214	0.0338663544900931
AT2G03250	0	0	0	0.000201572263656521	0	2.80303021535159e-05	0.00212117990059247
AT2G03280	0.0410819874529143	0.224014210872104	0	0.000201572263656521	0	0.010465352698686	0.00945653707890972
AT2G03320	0.0493421409347889	0.0414528363158674	0	0.000201572263656521	0	0.00132531222128318	0.00979595405778242
AT2G03360	0	0	0	0.000201572263656521	0	0.000178644188546931	0.00251890113195356
AT2G03410	0	0.0833945296665209	0.00067054961357798	0.000403144527313042	0	8.10720555914899e-06	0.00367144181551823
AT2G03430	0.0499099614248387	0	0.00107598635540725	0.000604716790969563	0	0.00800029379343959	0.0207726054097138
AT2G03445	0.381698170937179	0	0.016081808414752	0.0149163475105825	0.00703443169196594	0.257132882406739	0.766338552556612
AT2G03470	0.0433785739869457	0.321611985599814	0	0.000201572263656521	0	0.00443876489665862	0.0176270486045511
AT2G03480	0	0	0	0.000201572263656521	0	5.14705954361753e-05	0.00251890113195356
AT2G03520	0.0434797150383056	0	0.00175136038520952	0.000403144527313042	0	1.24860417471135e-05	0.00399130227671867
AT2G03640	0	0	0	0.000201572263656521	0	1.09907539607825e-05	0.00223902322840317
AT2G03650	0	0	0	0.000201572263656521	0	3.63109134959646e-08	0.00201512090556285
AT2G03680	0	0	0	0.000201572263656521	0	5.43797635637436e-06	0.00167926742130237
AT2G03750	0.147428948830785	0	8.6020406399128e-08	0.000403144527313042	0	0.00457907858505197	0.00556397272258184
AT2G03820	0.0524923498218061	0	0.00327431312716983	0.000403144527313042	0	0.0112671537132767	0.0115513761565436
AT2G03821	0	0	0	0.000201572263656521	0	4.08822759144732e-05	0.00167926742130237
AT2G03822	0	0	0	0.000201572263656521	0	3.15325852225264e-10	0.00183192809596622
AT2G03880	0	0	0	0.000201572263656521	0	6.69613851316984e-05	0.00212117990059247
AT2G03915	0	0	0	0.000201572263656521	0	4.86006398458611e-05	0.00191916276720271
AT2G03960	0	0	0	0.000201572263656521	0	1.33799072464169e-06	0.00223902322840317
AT2G04042	0	0	0	0.000201572263656521	0	6.29848342628957e-06	0.00161209672445028
AT2G04110	0	0	0	0.000201572263656521	0	0.0112269107767674	0.0105683903489519
AT2G04130	0	0	0	0.000201572263656521	0	1.29758134742381e-05	0.00212117990059247
AT2G04230	0.0397164129639825	0	0	0.000201572263656521	0	1.50866190147067e-06	0.00212117990059247
AT2G04330	0	0	0	0.000201572263656521	0	6.03797069700798e-05	0.00167926742130237
AT2G04410	0	0	0	0.000201572263656521	0	2.3502437366832e-08	0.00237073047713276
AT2G04490	0	0	0.000376429057233774	0.000403144527313042	0	7.31139452185136e-05	0.00232639974463353
AT2G04570	0	0	0	0.000201572263656521	0	4.52114128816441e-06	0.00212117990059247
AT2G04730	0	0	0	0.000201572263656521	0	7.61808837003835e-06	0.00167926742130237
AT2G04842	0	0	0	0.000201572263656521	0	0.00845750453282993	0.00562132810231762
AT2G04845	0.0249013390418787	0	0	0.000201572263656521	0	0.00396374629848385	0.00978208419253825
AT2G04865	0	0	0	0.000201572263656521	0	1.8725595311083e-07	0.00167926742130237
AT2G04880	0.183937709437137	0	0.00024184954927938	0.00161257810925217	0.0714285714285714	0.0619026732379189	8.07904096042012e-18
AT2G04890	0.0184658775588929	0	2.76859499075606e-06	0.000403144527313042	0	0.0135195639483492	8.07904096042012e-18
AT2G04920	0.0557432780546341	0	0	0.000201572263656521	0	7.58447343381357e-06	0.00161209672445028
AT2G05010	0	0	0	0.000201572263656521	0	1.08441362331253e-09	0.00183192809596622
AT2G05020	0	0	9.55000107531384e-07	0.000806289054626083	0	0.0315539904688585	0.0468793478090565
AT2G05025	0	0	0	0.000201572263656521	0	0.000361159647193251	0.00108925454354749
AT2G05080	0	0	0	0.000201572263656521	0	2.39500155362451e-05	0.00167926742130237
AT2G05087	0	0	0	0.000201572263656521	0	4.86006398458605e-05	0.00191916276720271
AT2G05160	0	0	0.000600787168938808	0.000403144527313042	0	7.9205537467142e-06	0.00359843018850508
AT2G05280	0	0	0	0.000201572263656521	0	3.20858025920936e-05	0.00175227904831552
AT2G05460	0	0	0	0.000201572263656521	0	8.79799938781597e-09	0.00167926742130237
AT2G05560	0	0	0	0.000201572263656521	0	8.28293188907912e-05	0.000895609291361275
AT2G05645	0	0	0	0.000201572263656521	0	5.72925411342484e-06	0.00100756045278143
AT2G05780	0	0	0	0.000201572263656521	0	6.86762722052196e-09	0.00237073047713276
AT2G05800	0	0	0	0.000201572263656521	0	4.93291185131528e-06	0.000959581383601357
AT2G05890	0	0	0	0.000201572263656521	0	5.14705954361751e-05	0.00251890113195356
AT2G05900	0	0	0	0.000201572263656521	0	3.38869355346874e-05	0.00201512090556285
AT2G05930	0	0	0	0.000201572263656521	0	1.244213049688e-05	0.00175227904831552
AT2G06010	0	0	0	0.000201572263656521	0	2.0036229810649e-05	0.00175227904831552
AT2G06080	0	0	0	0.000201572263656521	0	7.47275980407793e-06	0.00191916276720271
AT2G06095	0	0	0	0.000201572263656521	0	6.29848342628982e-06	0.00161209672445028
AT2G06180	0	0	0	0.000201572263656521	0	0.00233144179117125	0.00268682787408379
AT2G06200	0.453096880243271	0.509094969664901	0.000854346020444216	0.00403144527313042	0.0789473684210526	0.179758053319098	0.128394710407264
AT2G06220	0	0	0.00147222247667017	0.00120943358193913	0.0666666666666667	0.00417569698125747	0.0182956191916123
AT2G06290	0	0	0	0.000201572263656521	0	0.00396374629848384	0.00978208419253825
AT2G06350	0	0	0	0.000201572263656521	0	1.87255953110974e-07	0.00167926742130237
AT2G06400	0	0	0	0.000201572263656521	0	6.86762722143269e-09	0.00237073047713276
AT2G06470	0	0	0	0.000201572263656521	0	3.6632346121658e-05	0.00191916276720271
AT2G06541	0	0	0	0.000201572263656521	0	0.000215591979044951	0.00115149766032163
AT2G06600	0	0	0	0.000201572263656521	0	5.3502257996809e-06	0.00223902322840317
AT2G06760	0	0	0	0.000201572263656521	0	6.24520416478695e-06	0.00175227904831552
AT2G06840	0	0	0	0.000201572263656521	0	2.18691042054902e-05	0.00237073047713276
AT2G06880	0	0	0	0.000201572263656521	0	0.000215591979044951	0.00115149766032163
AT2G06910	0	0	0	0.000201572263656521	0	0.0154269884273138	0.022629909421028
AT2G07100	0	0	0	0.000201572263656521	0	0	0.00191916276720271
AT2G07140	0	0	0	0.000201572263656521	0	2.5235364461914e-05	0.00118536523856638
AT2G07150	0	0	0	0.000201572263656521	0	5.03752326965838e-07	0.00167926742130237
AT2G07160	0	0	2.43837415713533e-08	0.000806289054626083	0	0.000215280283651685	0.00806048362225137
AT2G07170	0	0	0	0.000201572263656521	0	3.63109134954802e-08	0.00201512090556285
AT2G07395	0	0	0	0.000201572263656521	0	0.00504755898616221	0.0119860618157135
AT2G07450	0	0	0	0.000201572263656521	0	2.50940734530273e-08	0.00212117990059247
AT2G07540	0	0	0	0.000201572263656521	0	0.00527067892141952	0.00534910517835456
AT2G07570	0	0	0	0.000201572263656521	0	1.23791273462105e-06	0.00183192809596622
AT2G07599	0	0	0	0.000201572263656521	0	5.25302325735461e-06	0.00223902322840317
AT2G07620	0	0	0	0.000201572263656521	0	0	0.00201512090556285
AT2G07660	0	0	0	0.000201572263656521	0	3.66323461216587e-05	0.00191916276720271
AT2G07682	0	0	0	0.000201572263656521	0	1.23409159116678e-05	0.00183192809596622
AT2G07694	0	0	0	0.000201572263656521	0	5.72925411342432e-06	0.00100756045278143
AT2G07709	0	0	0	0.000201572263656521	0	3.20858025920928e-05	0.00175227904831552
AT2G07750	0	0	0.000827034721103094	0.000403144527313042	0	0.000363010136079852	0.00396799869435155
AT2G07780	0	0	0	0.000201572263656521	0	1.02303566149781e-05	0.00212117990059247
AT2G07791	0	0	0	0.000201572263656521	0	6.29848342629044e-06	0.00161209672445028
AT2G07981	0	0	3.6945062986899e-09	0.000403144527313042	0	8.30697370675009e-06	0.00366385619193245
AT2G08986	0	0	3.6945062986899e-09	0.000403144527313042	0	8.30697370674886e-06	0.00366385619193245
AT2G09830	0	0	0	0.000201572263656521	0	0.00017864418854693	0.00251890113195356
AT2G09880	0	0	0	0.000201572263656521	0	2.18691042054922e-05	0.00237073047713276
AT2G09910	0	0	1.64261087723129e-06	0.000403144527313042	0	0.0031564658422833	0.00582510338931162
AT2G10100	0	0	0	0.000201572263656521	0	1.93363321249233e-05	0.00223902322840317
AT2G10130	0	0	0	0.000201572263656521	0	8.79799938706061e-09	0.00167926742130237
AT2G10232	0	0	0	0.000201572263656521	0	3.8546924687693e-06	0.00223902322840317
AT2G10253	0	0	0	0.000201572263656521	0	0.00527067892141952	0.00534910517835456
AT2G10256	0	0	4.78112579830457e-09	0.000403144527313042	0	3.50627898033168e-06	0.00474146095426551
AT2G10270	0	0	0	0.000201572263656521	0	3.15325853307884e-10	0.00183192809596622
AT2G10280	0	0	0	0.000201572263656521	0	1.03675677600815e-05	0.000982985807591637
AT2G10330	0	0	0	0.000201572263656521	0	6.2984834262907e-06	0.00161209672445028
AT2G10440	0.0759284477461698	0	1.66783048591603e-05	0.000403144527313042	0	0.0024351666291859	0.00958500717945035
AT2G10600	0	0	3.6945062986899e-09	0.000403144527313042	0	8.30697370674842e-06	0.00366385619193245
AT2G10606	0.112441868252648	0.51326011748705	0.00969211023602371	0.00947389639185648	0.0351526364477336	0.272319093836771	0.288169736063815
AT2G10780	0	0	0	0.000201572263656521	0	3.66323461216575e-05	0.00191916276720271
AT2G10800	0	0	0	0.000201572263656521	0	0.000973364389825491	0.00162099415505298
AT2G10910	0	0	5.54229684019007e-05	0.000806289054626083	0	0.0312198358312543	0.101694535551778
AT2G10960	0	0	0	0.000201572263656521	0	0.000422433481420705	0.00191916276720271
AT2G11030	0	0	0	0.000201572263656521	0	6.29848342629029e-06	0.00161209672445028
AT2G11180	0	0	0	0.000201572263656521	0	1.29758134742385e-05	0.00212117990059247
AT2G11210	0	0	0.00291582757426007	0.000604716790969563	0	0.00180577702558968	0.00674151493175403
AT2G11220	0	0	0	0.000201572263656521	0	6.29848342628984e-06	0.00161209672445028
AT2G11230	0	0	0	0.000201572263656521	0	1.59097224412613e-07	0.00191916276720271
AT2G11320	0	0	0.00629816330821266	0.000604716790969563	0	5.44821156165459e-06	0.00705292316946995
AT2G11330	0	0	0.00106920012282512	0.000403144527313042	0	6.41763626557727e-05	0.00415818599560587
AT2G11480	0	0	0	0.000201572263656521	0	1.78293799117981e-05	0.00108925454354749
AT2G11600	0	0	0	0.000201572263656521	0	0.000991445399058524	0.00112261223385422
AT2G11610	0	0	0	0.000201572263656521	0	7.62569125515589e-05	0.00201512090556285
AT2G11620	0	0	0	0.000201572263656521	0	0.00396374629848384	0.00978208419253825
AT2G11651	0	0	0	0.000201572263656521	0	0.00174706015434272	0.00290318939734863
AT2G11680	0	0	0	0.000201572263656521	0	0.00198906629821842	0.00432344498315453
AT2G11950	0	0	0	0.000201572263656521	0	5.10970018101223e-05	0.00106058995029624
AT2G12000	0	0	0	0.000201572263656521	0	2.75307074675814e-08	0.00175227904831552
AT2G12010	0	0	0	0.000201572263656521	0	6.29848342629054e-06	0.00161209672445028
AT2G12020	0	0	0	0.000201572263656521	0	0.000361159647193252	0.00108925454354749
AT2G12025	0	0	0	0.000201572263656521	0	1.59097224413181e-07	0.00191916276720271
AT2G12300	0	0	0	0.000201572263656521	0	1.22646496257545e-07	0.00201512090556285
AT2G12400	0	0	0	0.000201572263656521	0	3.0259977550674e-05	0.00201512090556285
AT2G12440	0	0	0	0.000201572263656521	0	4.99432342956534e-06	0.00212117990059247
AT2G12480	0.0905503334991235	0	0	0.000201572263656521	0	0.000361159647193252	0.00108925454354749
AT2G12505	0	0	0	0.000201572263656521	0	3.15325852791607e-10	0.00183192809596622
AT2G12780	0	0	0.00018784962278244	0.000403144527313042	0	0.000169768101038929	0.0034440248204165
AT2G12930	0	0	0	0.000201572263656521	0	0.00782809351405275	0.0180671601210121
AT2G13020	0	0	0.00864923825191331	0.000403144527313042	0	4.09204621540202e-05	0.0035111955172686
AT2G13128	0	0	0	0.000201572263656521	0	7.58447343381357e-06	0.00161209672445028
AT2G13130	0	0	0.000520299333011583	0.000403144527313042	0	4.4936777699389e-05	0.00353125949165299
AT2G13175	0	0	0	0.000201572263656521	0	5.14705954361749e-05	0.00251890113195356
AT2G13363	0	0	0	0.000201572263656521	0	8.06706704690588e-06	0.00191916276720271
AT2G13680	0	0	0	0.000201572263656521	0	1.86200139436008e-06	0.00191916276720271
AT2G13690	0	0.36100736904158	0	0.000201572263656521	0	4.52170649439885e-05	0.00212117990059247
AT2G13700	0	0	0	0.000201572263656521	0	0.000196896588263868	0.000982985807591637
AT2G13750	0	0	0	0.000201572263656521	0	8.87325628630475e-05	0.00223902322840317
AT2G13830	0	0	0	0.000201572263656521	0	1.87255953111487e-07	0.00167926742130237
AT2G13850	0	0	0	0.000201572263656521	0	1.17839212561165e-05	0.00191916276720271
AT2G13895	0	0	0	0.000201572263656521	0	0.00113675603164128	0.00368694454521305
AT2G13900	0.0238284828599038	0	0	0.000201572263656521	0	0.00113675603164128	0.00368694454521305
AT2G13910	0	0	0	0.000201572263656521	0	0.00113675603164128	0.00368694454521305
AT2G13980	0	0	0	0.000201572263656521	0	1.02303566149779e-05	0.00212117990059247
AT2G14000	0	0	4.97529884127974e-06	0.000403144527313042	0	0.00604853048315767	0.00759621319544567
AT2G14200	0	0	0	0.000201572263656521	0	5.25302325735479e-06	0.00223902322840317
AT2G14210	0.0972541525788572	0.49129302766796	1.37140734122861e-05	0.000806289054626083	0	0.0303588196409475	8.07904096042012e-18
AT2G14247	0	0	0	0.000201572263656521	0	5.10970018101221e-05	0.00106058995029624
AT2G14300	0	0	0	0.000201572263656521	0	4.26950399724583e-05	0.00183192809596622
AT2G14350	0	0	0	0.000201572263656521	0	2.50940734526703e-08	0.00212117990059247
AT2G14440	0	0	0	0.000201572263656521	0	1.55224395381795e-05	0.00183192809596622
AT2G14500	0	0	0	0.000201572263656521	0	3.85469246876897e-06	0.00223902322840317
AT2G14510	0	0	0	0.000201572263656521	0	1.55224395381776e-05	0.00183192809596622
AT2G14595	0	0	0	0.000201572263656521	0	4.9329118513108e-06	0.000959581383601357
AT2G14640	0	0	0	0.000201572263656521	0	1.28027559669049e-10	0.00201512090556285
AT2G14680	0.0499760126531967	0	0	0.000201572263656521	0	0.00182275453376026	0.0069661261570991
AT2G14770	0	0	0	0.000201572263656521	0	8.28293188907925e-05	0.000895609291361275
AT2G14830	0	0	0	0.000201572263656521	0	6.03797069700796e-05	0.00167926742130237
AT2G14850	0.0426680594796806	0.338473484300115	0	0.000201572263656521	0	8.28293188907935e-05	0.000895609291361275
AT2G14878	0	0	0	0.000201572263656521	0	0.000450048379527943	0.00237073047713276
AT2G14890	0.0291576966526239	0	0	0.000201572263656521	0	1.03675677600811e-05	0.000982985807591637
AT2G15014	0	0	0	0.000201572263656521	0	2.86108784891843e-05	0.00251890113195356
AT2G15016	0	0	0	0.000201572263656521	0	2.86108784891838e-05	0.00251890113195356
AT2G15017	0	0	0	0.000201572263656521	0	2.86108784891849e-05	0.00251890113195356
AT2G15130	0.0346556794288288	0	0	0.000201572263656521	0	3.28201724591268e-05	0.00223902322840317
