	Endodermis.Stele	Cortex.Stele	Epidermis.Stele	Columella.Stele	Qcent.Stele
AT5G12990	0.999538008630519	1.04439442863408	0.823971685074774	1.44326211269602	1.13734241561617
AT5G13000	0.618137630460475	0.549681056692599	0.726986258660155	4.37212101416421	4.47638254865009
AT5G13010	1.54007434847214	1.93947565488401	0.778624691061663	2.02979402098793	1.52678826176688
AT5G13330	3.00910267280965	7.84804510589184	2.02745046493502	0.56998663634673	1.2367037955318
AT5G13280	0.796640096285583	0.717640558326237	1.54221082540794	0.808507652159862	1.46222636165635
AT5G11910	1.33453147630281	2.70757255810492	1.77850701722566	2.2584505622146	2.02090289297353
AT5G12250	1.029540083434	1.22801938386403	0.818658309974129	0.528875481809214	0.338642120639653
AT5G12840	1.20636515798219	0.741918866775814	0.799960128332753	1.70251400579018	0.989999704718072
AT5G12850	0.852831915018523	1.48315221332502	1.55365552544598	0.794434400096104	0.85638612889994
AT5G12040	1.48623955050614	1.77686408703809	1.10292396317727	1.61440214900953	1.19154491395634
AT5G12080	0.754538628677678	0.267386771971311	0.830853871408785	0.574349177498518	3.68287730157387
AT5G11820	1.04342964912075	0.947151206919904	0.933248592838905	0.913409267986235	1.02930223664349
AT5G11670	1.73868912018004	0.73577335303197	0.313021429616157	0.90877811644852	0.917639882311366
AT5G11930	1.0550660609304	0.83239103566169	1.13314566729387	1.12609874013702	0.918170085006161
AT5G11960	1.09581176644769	1.27279493527594	1.41323364388273	0.987600861445372	0.724973416439426
AT5G12000	1.16823728355957	1.0616684781182	1.0217200827143	1.11136547894243	1.06633937565643
AT5G11700	0.975806275605256	0.581425667399391	1.19499120485678	1.01395947979003	0.749759602732309
AT5G11360	1.20525075488111	1.04463576286423	0.788582354221012	1.07103082319145	0.909303198907991
AT5G11370	1.35660432744767	1.11754531604017	0.931740429304773	1.16661888484861	0.937896090152014
AT5G11380	1.06044269877194	1.22122864380524	1.221510840135	1.88905756659272	1.67578066437926
AT5G11530	0.908988113037066	0.775930854274856	0.844791173655023	1.16796739461312	1.01056818515826
AT5G11510	0.806641759222126	0.933679944915313	1.14340248696691	1.05530986111602	2.61866830826641
AT5G11290	1.07326028639345	1.08522937188181	0.978515539181344	0.944528783296359	1.10560292168435
AT5G11340	0.986916545885842	0.810003473632046	1.29145735030233	0.775751596889629	0.83171817667663
AT5G10750	1.30616153962394	1.32868581409651	0.625320043755983	0.701898017163248	0.792967329802472
AT5G10780	1.21391437821472	1.49450390501812	1.67017583885674	1.12116607802851	1.1890697403448
AT5G10960	0.871154192142256	0.929160674250913	1.38959711764051	1.27220691500073	0.57907950134572
AT5G11160	0.900834092675364	0.871959681729635	0.706127202192378	1.00649034528314	2.06885614559784
AT5G11210	1.04246576084112	1.59254411087303	1.24833054890161	1.16124039742522	0.958931721318915
AT5G11250	0.935839697736694	1.12531845842654	1.04102159768411	0.924022572446824	1.11819102199688
AT5G11260	0.969961910341735	1.75199663013425	2.67771051395688	0.837019612938451	0.845669977361362
AT5G10510	0.548412489847313	0.219912268980609	1.11987160404676	5.08177793453948	5.45218053215249
AT5G10460	1.05214484820072	1.16985792740338	0.913620334721615	1.41029796048439	1.49122711718712
AT5G10380	1.01842047767745	0.930234703017548	0.9100388240809	2.48859822845867	1.54060819007075
AT5G10800	1.05995278339728	0.928302344142546	1.0747491728555	1.04318859352986	1.06437018245336
AT5G10280	3.54143320861268	1.45498068363476	0.607939641591549	4.13723431153731	1.39313332563222
AT5G10030	2.35653427768814	1.26400309845281	0.815260675856462	0.761192542925283	1.447102051999
AT5G10180	1.05970791059274	0.964375340825044	0.872362705770759	0.969737827442002	0.932601938347277
AT5G10140	1.05457862951601	0.934327346883181	0.90521558793376	1.50420375138869	1.27470787884223
AT5G10260	1.64034582239345	1.59918110731507	3.09942372383669	3.04547374426455	0.632439771176969
AT5G10290	1.32561944178653	10.2247949056244	2.57100663498589	4.67835065620779	3.66759245144952
AT5G10320	1.49450390501812	1.47154670606394	1.44359561557705	1.63202896997689	2.0427320857419
AT5G10240	0.475878990152267	0.413225159077106	1.88426254780962	1.10956947206785	1.434783772311
AT5G09700	1.12298085577283	1.11239307351654	0.991029563264079	1.43031542122073	0.929697533538399
AT5G09650	1.27603390833136	1.20636515798219	1.96473308782195	0.535020718897246	2.47083727425386
AT5G09730	1.07673756824752	0.911511860267756	0.824162084953241	0.884949274258676	0.815166498689972
AT5G09840	0.556453613525236	0.498039934913551	2.23251004502301	0.596392216108774	0.973441824072051
AT5G08490	0.961927454664775	0.863140107823123	0.906052571486145	0.872362705770759	0.912987280787621
AT5G08520	1.10700878159531	1.46611675718921	1.18646263490849	1.44793817237956	1.2770662181985
AT5G08540	0.67861567831041	0.705637921704346	1.0616684781182	1.20971455351662	2.2317364500629
AT5G08620	0.427797512841301	0.350949008581624	0.896888159662015	0.49551478163204	1.64832416990648
AT5G08270	1.19913991379111	1.28312939746981	1.4293243456395	1.01677467329196	1.73367483348971
AT5G08190	1.18427161185363	1.63165193477567	1.71356390953714	2.22890222791476	1.2629813480909
AT5G08100	0.970634469769546	1.27750889232791	1.13053056712459	0.9356234978314	1.90131820245964
AT5G07920	1.27573911595313	2.02979402098793	0.780425775986399	5.72655169755281	3.43664301978874
AT5G08020	0.801995844557939	0.859557863261581	1.23970769993899	0.63141772559582	1.11265012058483
AT5G08110	0.860949188338904	0.892753217437459	1.07673756824752	1.80000385958703	1.3766546297839
AT5G08130	0.69207485802574	1.59070539406139	1.07152585889044	0.797745239809033	0.336419522566011
AT5G08250	1.1960961217374	0.76312960448028	0.78748990435358	0.798851916449148	0.923062346255585
AT5G07580	0.733566672083662	1.4412627127662	0.385552706351985	0.36458657235831	0.531816336446593
AT5G07620	1.4349495346067	1.10037860936614	1.37745004638314	1.19388730866446	0.868039941902035
AT5G07660	1.07574291113466	0.758033405929485	0.904170445693536	1.10368871682551	1.16756267809592
AT5G07700	1.04681028197458	0.71648082518655	0.662809720893264	0.746561664093771	0.708333166140589
AT5G07710	1.12531845842654	0.778264973174327	0.893165852352761	0.720631356383103	0.860949188338904
AT5G07680	1.32164373492674	0.870550563296124	0.712189629534931	0.764188260382583	0.987258644374183
AT5G07800	0.509563318834151	0.440740078953585	0.348605362340623	1.71158546589669	0.466732121980618
AT5G07820	1.64034582239345	7.33603234563737	2.79529394370213	0.689043355274904	1.09821967777117
AT5G07280	1.59585915878377	2.90190441566836	0.81431939360228	0.885767519102361	1.0282326058836
AT5G07190	1.02219232674721	22.1976236537361	0.813191289341732	1.39926252995094	0.768703956973803
AT5G07360	2.59188193086667	9.52905622007547	7.99260984557651	3.76156581588774	3.47496874060249
AT5G07390	1.49036599935177	0.75123351521788	0.595841287287023	0.639936206922154	0.737560517287345
AT5G07400	1.09682497969463	1.11987160404676	1.23827636037744	1.24746557191405	1.28105581388052
AT5G07460	1.44793817237956	1.76296031581434	0.708415000723617	1.16769756801706	0.590769261014709
AT5G07180	0.913198250011992	0.731704650494959	0.816768991110023	0.758208569070376	0.746993019589281
AT5G06700	1.11367890296872	1.87557549281045	1.15775768491485	0.833738387098462	0.900313900750904
AT5G06960	1.02101212570719	1.31889830950616	1.33022165910772	1.94306388230721	1.73107312201229
AT5G07000	0.990342871933025	0.694638044810243	1.30405073525856	2.8765376102312	1.22589323113304
AT5G06950	1.17609125029096	1.7398947054173	1.96473308782195	1.50942596852056	2.67369209594515
AT5G07130	1.12168428648815	1.32500701704521	1.04705217444986	1.03383073624796	1.31646271944363
AT5G06510	1.14181849274154	1.05506606093039	0.983502074026248	1.00649034528314	0.948136491824696
AT5G06610	1.05652970734926	1.05799538421997	0.395111935627634	0.553760223241553	0.664649969597936
AT5G06710	1.0516587663614	0.565526551948508	0.514770041716998	0.508387336645978	0.589950848330954
AT5G06800	0.94409241915025	1.78097426124295	5.31351543180085	0.591862244294918	0.85678195476857
AT5G06340	0.541112322262857	0.936921446872425	1.60733056636363	1.70960930652426	1.01595276874782
AT5G06070	1.03765965915975	0.869746375409098	0.891310495896971	0.9513182763318	0.842257533940401
AT5G06100	1.310999074116	1.22235782043696	1.07698637619305	1.44192887146022	1.44726923744038
AT5G06120	1.35660432744767	1.32164373492674	1.40152744908075	1.62788637014087	1.82492014186697
AT5G06140	1.17745070928445	1.77974021169351	1.59918110731507	1.85488961386637	1.36840947631511
AT5G06300	1.73027338116997	1.27898558127743	1.26546417588158	0.277777182163773	0.752188766929053
AT5G06460	0.49551478163204	0.394473420426233	1.11136547894243	0.647222350082924	1.26064901905659
AT5G05730	1.04391192742172	1.04777818730029	1.02716408666308	11.4134786675533	11.1605276623588
AT5G05790	0.531939226307567	0.0605806135584416	0.0403766958819736	0.052241253830909	0.141348975665987
AT5G05800	0.980099415341871	1.15775768491485	1.27250089117295	1.43561277531882	2.32301746385144
AT5G05840	0.986460598959245	0.834316490843149	0.819036697859827	0.81019064579552	0.808040774679384
AT5G05390	1.21531755744794	0.896266699569405	0.760489376620505	0.94343825089536	0.884847046814614
AT5G05400	1.0697942342851	1.10547520480371	1.83019833625586	0.985094021651507	0.929160674250913
AT5G05410	0.83508791942837	1.87861139688287	0.917004043204671	1.61253819538221	2.17824565694338
AT5G05570	1.52133021455335	2.19314317717579	1.42602571736414	2.14652057278691	1.99054938764046
AT5G05610	1.10649735309227	1.25933897724359	2.04249611370812	1.74795333118665	1.15255319094184
AT5G04960	0.135028264528854	0.159836263374591	1.09606498197795	0.256316809472149	0.220650257082953
AT5G05050	0.896473805072862	1.02692678878098	0.796640096285583	0.866737281543768	0.890692900606681
AT5G05100	1.4349495346067	1.26809837253819	0.828362031494618	1.76418273039435	1.53403705655019
AT5G04910	1.06806540804785	1.3918463918311	1.43097652002291	1.95161255121051	1.67616789665995
AT5G04600	0.280874975757911	0.131974703813655	1.10445400074435	0.284401306968126	0.432818278743272
AT5G04510	0.759435844907265	1.4346180291638	0.995849753094458	3.37760354969513	2.23457427614444
AT5G04410	1.37205026289465	1.07574291113466	0.651122094784514	2.50706604088138	1.13484872538582
AT5G04760	1.21953683436658	1.22490228668511	0.508035071496851	0.612451143342555	1.10969766196411
AT5G04460	0.907938615121365	1.47767944058963	1.11110872865509	2.33215983398467	1.9419418486847
AT5G04530	1.09682497969463	1.05141580966034	1.12375951661894	1.05141580966034	0.972992102350638
AT5G03760	0.525950889601936	3.24076258318208	1.70408819014973	0.14940841729382	0.232236504337364
AT5G03340	2.79529394370213	0.884131785284461	1.26283545119164	3.3713661790188	1.01173631391315
AT5G03640	0.927230546435463	0.86035263061144	1.01302281514818	0.817524194865647	0.950659101229818
AT5G03650	1.0304920203293	1.28877463048502	1.2046939394343	8.60395512365903	5.54299868999952
AT5G03720	0.898547494071263	1.0076537604105	0.56748991791232	4.39034201753677	1.57261624954031
AT5G03740	1.00069338746258	0.407536166201313	0.923168988759177	0.973329374158238	1.36619807702903
AT5G03390	1.14129098245238	0.708578698254108	0.734414611229059	0.786035658357845	0.643717680543261
AT5G03455	1.03335311537031	0.606536624216531	1.09227288521673	1.52133021455335	0.930772182867584
AT5G03440	1.22122864380524	0.890487130621477	1.32776515838244	2.09168654154018	1.10880064360307
AT5G03170	0.0872319227576354	0.098458984272132	0.0640495983295799	0.100087473777478	0.112487245437367
AT5G03550	0.78567251666758	1.09000392750441	1.14763722271836	0.761896359394109	0.839440514611375
AT5G02840	1.3995858655952	1.75159187971981	0.838374456431213	0.820551999138538	0.715488260011456
AT5G02860	1.07972706108804	1.23913496568094	1.3354568236969	1.2596299799474	1.79108441404412
AT5G02260	0.331711285149291	0.508504812633156	3.95040344578149	2.86063084244147	0.453288039577168
AT5G02280	1.08297504552593	1.39861608273846	1.69701580341179	1.03216002832637	0.798575103443172
AT5G02500	0.566441942647899	0.498155019867071	0.896473805072861	0.618566239343587	0.729678744233216
AT5G02720	1.0456016575786	1.00370362650048	0.790954530770812	0.99792271899905	0.97964661787075
AT5G02710	0.734923845112822	0.873976665593326	1.10598616086479	0.804222534613285	0.957492660419356
AT5G02170	2.03966657460329	1.38382994650308	3.95771209435421	4.35598806134443	1.49675006545658
AT5G02190	0.919337609520287	0.610332223355818	0.876403205784383	1.08272485406381	0.807107828366154
AT5G02220	1.62525564679449	1.4024992506424	1.94171751972316	0.64008408066373	0.793975649297481
AT5G02250	1.05117290908771	0.772710549647987	0.777905421473552	1.32684514059716	1.24703330820196
AT5G02350	0.722131426275092	1.03574342836628	4.60542192079993	0.966606097064973	1.15668818390529
AT5G02360	0.90521558793376	1.33237482509202	5.65293457553092	1.11754531604017	1.16864223391772
AT5G02390	1.01842047767745	0.941478464541206	0.869545444539797	0.898962807129642	0.786308124770155
AT5G02460	0.871556843882141	0.784040454075738	0.658079293552817	0.686976823729044	0.718055203510316
AT5G02470	0.733736181555579	0.792967329802472	1.28164792416019	0.790406472832207	1.60121459019129
AT5G01790	1.06363267289318	0.966829456297748	0.91891288347905	0.808320868805567	0.862143545017596
AT5G01810	1.14208233931077	3.3807265611139	0.547905883223845	0.827596816078205	1.16030171476077
AT5G01820	1.11239307351654	4.21733999304496	1.48178212283877	6.67607424924328	1.46087560182951
AT5G01920	1.1465770706811	2.27153363322616	0.933248592838905	1.40866966111631	1.47631440568283
AT5G01950	2.52100678316597	2.98210970765132	1.51117073339947	2.76382575993555	1.93746018970315
AT5G02010	0.694959109921168	2.14850529602657	1.79046377904231	0.855990485899445	4.49763525230215
AT5G02070	0.893372241325608	0.85638612889994	1.2716191663858	31.5667391666958	8.7139892491409
AT5G01460	1.44793817237956	1.49450390501812	2.09458824564125	0.766132945355821	0.81131458739617
AT5G01340	1.36920012895119	0.816203046150902	0.705964071012318	1.86995039550291	0.95417998747006
AT5G01510	1.22745204950713	0.887406279194361	0.945620576257778	1.9444111784422	2.1832842916799
AT5G01610	0.640231988575341	0.376659633459812	1.13209890211067	0.207090507873654	0.245733536247909
AT5G01310	0.806269097691103	0.970634469769546	1.11806185096586	1.19085684936497	1.97314913187852
AT5G01370	0.888432043519045	0.379016702964743	0.394109017989619	0.651724137536753	0.819036697859828
AT3G63510	1.38767206164754	0.609627547038151	1.01560072735685	0.716977624007914	1.06781866104553
AT5G01020	0.599016092574414	1.07053601619469	1.34288273873375	0.847332434946118	1.3556643268
AT5G01060	1.04777818730029	0.822640116982283	0.713012858682071	1.78963660022902	0.795628393042163
AT5G01110	0.920612965869739	0.799590553657534	0.939957001236266	1.00858546069848	1.41863161074169
AT5G01290	1.09682497969463	1.0207762490657	1.49657716409596	1.77481255838872	1.62563120396864
AT3G63150	1.25759437226812	1.22010051027222	1.21139273694007	1.16392653440214	1.30721822270785
AT3G63290	0.980779003988552	0.829702861375631	1.32317143990812	0.941478464541206	1.27588650362831
AT3G63400	0.54198819481989	0.352900488759605	1.41029796048439	1.23770428738591	1.0747491728555
AT3G63440	0.832775770880549	0.639197350488594	0.610755420067502	0.666803385044209	0.581358502352061
AT3G62640	1.04511859863689	1.02408348662302	0.921038477697395	0.936921446872426	0.805803512877018
AT3G62870	0.570381857934212	0.358323193266756	1.38063631126993	0.515246010164649	0.928946017349458
AT3G62720	1.15428541751684	2.52042437420311	1.20358108015362	0.926159986202714	1.92964215967404
AT3G62980	0.762600826628142	1.20664391972076	1.71356390953714	0.958377980578424	1.90219700105718
AT3G63010	1.09075972256191	0.728667895533472	0.411225034356232	0.951977908497532	0.521714824560376
AT3G62510	1.01419378124142	1.03025395362007	1.04342964912075	1.12090706358354	1.07773314504367
AT3G62100	0.646027134111577	0.371045153118709	0.478304079045937	1.45800937881658	7.63432180025748
AT3G62240	1.10292396317727	1.32653860968762	1.06093284058789	1.63580411711556	1.17609125029096
AT3G62170	0.914676400210034	0.782231027112059	0.741747466920561	0.78458409789675	0.771372703790676
AT3G62130	1.65481124540003	1.53900722016086	1.67326583420237	5.63337690764832	2.43175856636619
AT3G62350	0.968170695982883	1.0217200827143	1.17446197121365	0.98372933750964	1.02018679584033
AT3G61890	0.90250072746243	1.32929993919587	0.135779100049832	0.859160754947185	0.480741526241327
AT3G61740	1.28877463048502	1.14023669287708	0.999538008630519	2.96767546710326	1.68198713005685
AT3G61710	1.53794083127027	2.20177441951163	1.74714579183339	2.81733932223263	1.95409417801673
AT3G61820	1.49934598421888	1.19830902133942	0.162742917753688	0.166393002266075	0.4042071275441
AT3G61830	0.917639882311365	0.681129017320244	0.724303708251875	1.30555810426548	0.939631293407765
AT3G61850	0.39593440263986	0.0735057031431853	0.0491045322917238	0.0525560259533572	0.0687895550114416
AT3G61970	1.03144483740777	0.87620073703835	0.809068261229271	0.834509281155409	0.943220295554305
AT3G61130	1.35347352413725	2.07675831871567	2.03307955119352	1.05409142329074	0.771461821407344
AT3G61150	1.24487423538217	1.42833395678149	4.20760711681549	2.16394925284604	1.30089092286808
AT3G61610	1.03837915935783	1.00788660476304	3.17113654644114	1.2466011942751	1.82428778232732
AT3G61590	0.685866644295299	0.40546988352943	0.32805281364799	1.83825044393306	0.40706563380285
AT3G60830	1.03574342836628	1.04078109840697	1.31281776506912	1.33669161838145	1.94059626356561
AT3G60980	1.04102159768411	0.770927270103693	1.82597456157524	1.10598616086479	1.07611579983054
AT3G61040	0.962816875338561	0.768437590644006	0.779704842611323	0.824162084953241	0.829702861375631
AT3G61060	0.786398967893981	5.80917516903324	0.893578677989944	0.731535610352164	1.70408819014973
AT3G61300	0.778264973174327	0.825114744500872	1.55186170854971	0.782954296256543	0.658155322245474
AT3G61310	0.997231251352069	0.868140227601042	0.758033405929485	0.973104513299032	0.687135567416621
AT3G61340	1.00161865202657	0.915945290270249	1.30797351967971	0.931740429304774	0.931632796646735
AT3G60530	0.827596816078206	2.18757629403016	4.90300647429434	0.280097303548544	0.618995145418723
AT3G60390	0.672217497076313	0.607378045612609	0.409612978691201	0.980779003988552	0.642900183070703
AT3G60630	1.01959768299819	1.47972935983311	1.45902034424018	0.84147948228538	1.69701580341179
AT3G60680	1.61589486308082	1.08874543266426	0.790954530770811	2.62139240800459	1.42158464150874
AT3G60730	1.08598185632229	1.11857862463653	1.00231316184217	1.12740041214542	1.05336103595484
AT3G60760	1.22235782043696	1.32837885795021	1.38671053394907	1.33947408244417	1.50402998899425
AT3G60810	0.861148132821821	0.794801591571861	0.808507652159862	1.35723135662082	1.40720579914612
AT3G60640	1.28520633746937	0.614435438554303	0.837019612938451	3.25126240793728	4.36253488134332
AT3G60580	0.84109072602697	0.793333843191143	0.800329873827198	1.02811382665607	0.743892814121269
AT3G60590	1.13892020037798	0.829702861375631	0.894404901782606	1.36509371788517	1.49467656685261
AT3G60250	1.12531845842654	1.12142515232543	1.16043576581408	0.912987280787621	1.90659709057632
AT3G60400	0.953739164550917	0.909408251800733	1.06044269877194	0.855595025682602	1.12818213745651
AT3G60490	0.426218957017084	0.384041289554572	0.312226883350831	1.57388849415781	0.398964789695941
AT3G60110	1.04536010020516	1.09000392750441	1.18427161185363	1.66901856231082	1.11046711241017
AT3G59845	1.15428541751684	0.867137891765913	0.732042847972812	0.857376036634172	0.908148417721509
AT3G59920	0.942566731599968	1.11290722705047	0.900834092675364	1.04681028197458	0.858069652796475
AT3G59360	0.842646829503152	1.3714163875147	2.20788750505604	1.63316059840324	0.650896472162093
AT3G59670	0.438302860658017	0.351435864598166	2.19770843515376	0.454809196999141	1.06609302740621
AT3G59020	0.576876073808014	0.557740780790981	0.973329374158237	1.06560050162848	0.56808025580732
AT3G59100	0.642603168734687	0.56946010018899	0.545631938527468	0.568539832037676	0.660135154298778
AT3G59080	3.0716205394042	1.265171825348	0.77700726878405	2.50938413291264	0.994585061008456
AT3G59190	1.17554790628361	1.00069338746258	0.810003473632046	0.92082569720504	0.944637905843253
AT3G59220	2.54147610510388	1.07103082319145	1.56193382686989	0.615714450484304	0.641787086650604
AT3G59420	1.11883710103571	1.02597814533714	1.7605180271263	1.61067639383522	2.80759206865299
AT3G58990	0.838761957216495	0.818658309974128	0.801254985415654	0.821120959607136	0.938437996671143
AT3G59000	1.20219145160195	1.00138725571133	1.25498199537171	1.80959477228923	2.72514563888618
AT3G58570	1.18893238155611	0.908988113037066	1.20274711038662	1.83400808640934	1.39554953460516
AT3G58810	1.18865771157906	1.6445201286961	1.23057563525137	1.39603327903946	1.33037534121666
AT3G58710	1.62375428551856	3.37058731801261	2.12382760792472	2.2931541413622	1.16540655731265
AT3G58780	0.950439477710803	0.790223871255268	0.774676921905277	0.884744831179646	0.811970939902521
AT3G58730	0.956829207043361	1.57825829467728	1.3556643268	0.980552422098204	0.288471360497491
AT3G57920	0.954400475330188	0.82970286137563	0.726482524785685	0.79113730118545	0.781508426101409
AT3G57870	0.962594443101752	0.864936824656001	0.481074866388364	0.969289816935065	0.989428023588551
AT3G58560	0.754015803572893	1.06142320894979	1.65634132266909	1.37046612348678	1.71356390953714
AT3G58630	0.998383963773742	0.815072332402625	1.50246703043576	1.30706721565962	0.736794058818211
AT3G58070	1.0386191036051	0.958377980578424	0.831237896142787	1.11213608583187	0.878328993832803
AT3G57600	0.896473805072862	0.798113961571141	0.77700726878405	0.751580739032781	0.810752421831615
AT3G57800	1.10573065332027	2.16294952696723	1.15508578455358	6.90033625593752	1.56391994693859
AT3G57390	1.33885525697844	0.961927454664775	0.775214073170476	4.15735707627975	1.8327372893507
AT3G57480	1.19306005577967	2.67709190292668	2.51054398256529	1.39088197170999	0.986916545885842
AT3G57510	1.01536610086943	0.980325892553341	0.979420297586927	0.973779251768334	1.03216002832637
AT3G57540	0.843620855804608	2.80435048388204	1.10828838727525	4.80321370994084	0.923915831339073
AT3G57720	1.11445111395738	1.0191266376683	0.773246337455317	0.942566731599968	0.887201268492226
AT3G57330	1.85403267087342	2.39108707130418	3.80879155004241	1.75767296621748	1.03216002832637
AT3G57130	0.926588061890371	0.646624465943743	0.62387691548088	0.641861233084992	0.652929893544459
AT3G57180	1.10266916306891	0.776648298131848	0.958377980578424	0.850274160064196	1.76826357056892
AT3G57230	1.06806540804785	0.965267024871757	0.56565723142295	0.564091068728256	0.911196009065764
AT3G56360	1.14287424488608	6.56593287048398	2.63535990346828	3.20798337823176	3.18582421840871
AT3G56100	0.799221149722626	0.592272634154686	1.07425264801329	0.629233186219433	0.9841840220338
AT3G56310	2.1840410914913	2.82320391007684	1.36730332959808	1.46307122070433	2.04060931849691
AT3G56330	1.15215381565493	1.21700351367059	1.25469206645632	0.973779251768335	1.3868707422857
AT3G56110	0.853226098112067	1.10368871682551	1.68880177484756	0.576343173399432	0.444267342571045
AT3G55740	0.971307495541634	2.66598131054071	5.36037277573629	6.86693670892382	1.38303084579314
AT3G55730	0.872564287640823	0.723467442935263	0.832198734711525	0.871758239537062	1.05117290908771
AT3G55620	0.716315302087963	0.226670204244913	0.982593545000889	0.55197187626401	0.585943447085744
AT3G55660	0.639492790638715	0.580217882907039	1.04318859352986	0.526802221075267	2.05551514258772
AT3G55410	1.1558867065548	0.67814546075012	1.17446197121365	0.78150842610141	0.701898017163248
AT3G55470	2.62988552041014	1.76011130807853	2.39938832428008	1.63656019380073	0.71144953599631
AT3G55430	1.03001594190959	0.819983432906637	0.681129017320244	1.42536690579006	1.00567675402232
AT3G55370	0.3833320861674	0.369505224120162	0.315125847895746	0.3333246692728	0.326125690782431
AT3G54990	0.888637338623447	1.81043117586752	0.793517163407193	1.30074064673598	0.648719480126538
AT3G55090	3.1116216858942	0.75471298426028	0.564873607285062	0.756808396484789	0.999884482142609
AT3G54980	0.747770087644317	0.55864356903611	1.58190906154162	0.752275668202412	1.23214040766566
AT3G54620	1.38446955949087	1.05263115470944	0.936921446872425	1.49657716409596	0.957935218222697
AT3G54810	0.499191981886871	0.584118641779783	2.33162105289165	0.507565764292988	0.232048777161185
AT3G54520	0.939739850141759	0.912565488543452	1.10700878159531	1.59438495308107	0.888534685142091
AT3G54140	1.6077019814863	0.971756438629518	1.17581954690251	4.92457765337966	1.07400447162012
AT3G54170	1.05921833468388	0.948684315140454	3.060286381662	1.33669161838145	1.38719121448828
AT3G54220	2.08782385484344	1.43362397227537	0.454284084186942	0.244968247612926	5.21258859745317
AT3G54390	0.881072921681849	0.72396908618978	0.707433609408575	0.929160674250913	0.701087620970511
AT3G53790	0.997000868624537	0.894198274242091	0.85539736409166	0.838180773176999	0.755759964158113
AT3G53940	0.825686868719899	0.410275999569269	1.09910813614383	0.682704578972706	0.923809102561826
AT3G54030	1.18235778602715	1.62525564679449	0.934975197751456	0.511214265304961	0.751233515217881
AT3G53780	2.28627667082807	2.39717184300028	1.24487423538217	2.18606050708211	2.00763917117644
AT3G53440	0.977159968434246	1.06387845261513	1.46916863327831	1.27191300674357	1.87254449486898
AT3G53510	1.10905686054791	0.931525176422191	0.905006462882906	0.903335200791183	0.885972198499774
AT3G53360	1.0207762490657	0.874784764905822	1.09530551086902	0.917215940605446	1.18249438524491
AT3G53200	1.0193621331246	1.07748416457784	0.965713176024474	0.972205589221098	0.961149885585919
AT3G53230	1.89736863028091	1.16446450695442	0.933464243961236	4.70001925318598	1.23470523739707
AT3G53270	0.997692176527024	1.44927696995586	1.23085999144423	4.44032928207735	1.61328351844425
AT3G53080	1.160972124916	0.889870105846757	0.855990485899445	0.904797386144615	0.906366639799575
AT3G53310	1.09101177068732	0.884336086703448	0.882295195124554	0.895438755905099	0.891207533618214
AT3G53300	1.1449886785973	0.965936328924846	0.995619689523928	1.04439442863408	1.02006894604754
AT3G53110	1.00951802245839	0.964375340825044	1.07599148923904	1.42240601819728	1.07997655983288
AT3G53320	0.801440136015616	0.762600826628142	0.943002390565808	0.886176925193632	1.54488558995915
AT3G53340	1.61328351844425	1.33022165910772	1.09126387705493	1.51361679296958	1.17486907925804
AT3G52890	1.07028869842662	1.46442401065185	1.22490228668511	5.08765202697429	3.37565313273726
AT3G52940	1.26839139932587	1.91233242675772	1.7686721734069	0.704009433945214	1.17785885332603
AT3G52770	0.992863068854706	1.06338694995185	1.02313746973443	0.958820947581084	0.990686158101282
AT3G52720	1.28075986132977	1.04584327077009	0.907309498090709	0.921677114230384	1.00695555005672
AT3G53030	2.07819831689668	1.85832134850183	1.26575659397028	2.58829130896571	2.41328783944152
AT3G52420	1.01325690015909	0.599431442822889	1.25150726566885	0.703684187662699	0.654213453659983
AT3G52570	1.28698924730127	1.88426254780962	1.99308052565574	2.2211908120238	1.20999408921929
AT3G52600	1.30797351967971	1.15561967086793	0.944528783296359	1.12349990303164	1.19250887233063
AT3G51710	0.879242685641188	0.819036697859828	0.706127202192378	0.783497186949341	0.807947431540407
AT3G51730	0.628361488156206	2.37402204751388	1.8643421686012	2.60629429872659	0.639271197727648
AT3G51910	1.50420375138869	1.69036328055695	0.834894995437724	0.696084006892827	0.846256354321145
AT3G51180	1.04898932757495	1.62412949576452	1.24573741556947	1.1709396054665	1.12233238389855
AT3G51110	0.925090662015538	0.883315051481465	2.1941568587078	0.930234703017547	1.13484872538582
AT3G51480	0.963484480488682	0.876605721316035	0.790406472832207	0.920612965869739	1.08447740884306
AT3G51620	1.42833395678149	1.70369450765666	1.91631314765121	3.38698124945011	2.12849445738082
AT3G51050	0.767018528275096	1.06338694995185	1.62262917479234	0.878633452221214	1.03395017595694
AT3G51270	0.518111077029159	0.467055748182383	1.45800937881658	1.79751025322206	2.83104235476884
AT3G51310	1.25701337452183	1.83062125071652	1.73507737430414	1.91277432041528	1.8568191840588
AT3G50700	1.02124805685406	1.58556827322057	2.1529776355644	1.01161944030192	4.30197756182951
AT3G50750	1.0160701429937	0.770393089194387	0.975580842526407	0.719300577082153	0.958710186639597
AT3G50670	0.885562886990467	0.613017430026578	1.01068493731672	2.61292672377331	1.57116351492369
AT3G50200	1.05848439487513	0.917851926639141	1.14604736197	1.07872964237346	1.03192157626998
AT3G50380	1.16607991699233	1.4237212081453	1.11136547894243	1.61291081386168	2.56122382138951
