"","aerial","carpel","dark","flower","leaf","light","pollen","RAM","receptacle","root","SAM"
"AT4G10370",0.987142857142857,0.07,0.64,0.276666666666667,1.86625,0.988888888888889,1.615,1.27,0.816666666666667,1.00142857142857,0.9525
"AT1G58007",1.29857142857143,0.52,0.218571428571429,0.273333333333333,1.95833333333333,1.30088888888889,0.18,1.22,1.24888888888889,1.45857142857143,1.5325
"AT2G15535",0.0171428571428571,0,0,0,1.00916666666667,0.546888888888889,0,0,0,0,0
"AT2G40116",0.0242857142857143,0,0.0242857142857143,0.0233333333333333,1.06791666666667,0.866,0.025,0.0266666666666667,0.00555555555555556,0,0
"AT4G32000",3.38142857142857,3.55,2.65285714285714,2.06,4.80333333333333,4.78711111111111,3.65,4.03,3.89888888888889,3.97285714285714,4.6825
"AT1G34160",2.36285714285714,1.375,1.99285714285714,2.40333333333333,3.40041666666667,3.202,2.08,2.79666666666667,2.41888888888889,2.62714285714286,2.6575
"AT3G02610",2.28857142857143,0.81,0.775714285714286,0.733333333333333,2.55083333333333,1.77688888888889,0.93,1.98,1.76333333333333,2.04142857142857,1.945
"AT2G44175",0.0414285714285714,0,0,0,1.0025,0.539777777777778,0,0,0,0,0
"AT4G17785",0.892857142857143,0.035,0.244285714285714,0.35,1.77291666666667,0.926222222222222,0.23,0.903333333333333,1.02111111111111,1.29428571428571,1.6425
"AT1G69290",2.54571428571429,2.415,2.63,2.4,4.34291666666667,3.92244444444444,2.645,3.93333333333333,3.81111111111111,3.70142857142857,4.3125
"AT5G05840",0.832857142857143,0.33,0.468571428571429,0.42,1.83583333333333,1.59688888888889,0.755,0.696666666666667,0.941111111111111,1.18571428571429,1.29
"AT1G64910",0.502857142857143,0.015,0.0728571428571429,0.04,1.24291666666667,0.666666666666667,0.13,0.486666666666667,0.317777777777778,0.39,0.35
"AT2G17890",0.261428571428571,0.04,0.104285714285714,0.0366666666666667,1.27875,0.861111111111111,0.245,0.543333333333333,0.353333333333333,0.447142857142857,0.3875
"AT3G52680",2.11857142857143,1.99,1.78285714285714,2.01333333333333,3.58375,3.50622222222222,1.735,2.74333333333333,2.84555555555556,3.04857142857143,3.37
"AT4G13266",0,0,0,0,0.990416666666667,0.528222222222222,0,0,0,0,0
"AT4G32200",2.12857142857143,1.895,1.51428571428571,1.92333333333333,3.12708333333333,2.912,1.74,1.45,2.80666666666667,2.70714285714286,2.0325
"AT2G44390",0.971428571428571,0.145,0.315714285714286,0,1.45958333333333,0.835777777777778,0.86,0.546666666666667,0.42,0.47,0.47
"AT1G49290",0.00571428571428571,0.02,0,0,1.06041666666667,0.975777777777778,0,0,0,0,0
