"","EdgeCount","degree_in","degree_out","BetweennessCentrality","eigenvector_centrality","ClusteringCoefficient","pagerank"
"AT1G02270",0.00207617411225659,0,58,2.29141433900415e-07,0.0486257657539554,0.319419237749546,8.51331424974066e-06
"AT1G02280",0.000823310423825888,0,23,9.36547864973468e-08,0.020944667422551,0.355731225296443,8.51331424974066e-06
"AT1G02290",0.00121706758304696,0,34,4.5157038846415e-08,0.0322908104499459,0.540106951871658,8.51331424974066e-06
"AT1G02300",0.000680126002290951,0,19,1.44407332444002e-08,0.0168611616614218,0.526315789473684,8.51331424974066e-06
"AT1G02305",0.000859106529209622,0,24,8.10592907945653e-08,0.0206880844040908,0.326086956521739,8.51331424974066e-06
"AT1G02310",0.00368699885452463,0,103,6.12632497279644e-07,0.0798058655852402,0.383590329335618,8.51331424974066e-06
"AT1G02330",0.000465349369988545,0,13,1.94996286823656e-08,0.0108461436182448,0.320512820512821,8.51331424974066e-06
"AT1G02335",0.00218356242840779,0,61,3.55549613147193e-07,0.0432045425675522,0.310382513661202,8.51331424974066e-06
"AT1G02340",0.00236254295532646,0,66,3.85070477933572e-07,0.0510032257142704,0.334731934731935,8.51331424974066e-06
"AT1G02350",0.000536941580756014,0,15,1.58240624931079e-08,0.0129157445844221,0.504761904761905,8.51331424974066e-06
"AT1G02360",0.00221935853379152,0,62,1.47026353063425e-07,0.0412966477604255,0.34690639873083,8.51331424974066e-06
"AT1G02370",0.00214776632302406,0,60,2.05733927361337e-07,0.0447708745947506,0.357062146892655,8.51331424974066e-06
"AT1G02380",0.00204037800687285,0,57,4.10857455701931e-07,0.0458099474084465,0.347117794486216,8.51331424974066e-06
"AT1G02390",0.00436712485681558,0,122,9.06242026951498e-07,0.079121623132556,0.333288172334372,8.51331424974066e-06
"AT1G02391",3.57961053837343e-05,0,1,0,0.000451823213865382,0,8.51331424974066e-06
"AT1G02400",0.00379438717067583,0,106,7.76474122509398e-07,0.0765084641479607,0.322012578616352,8.51331424974066e-06
"AT1G02405",0.000894902634593356,0,25,1.72881885021967e-08,0.0209380440174076,0.493333333333333,8.51331424974066e-06
"AT1G02410",0.00121706758304696,0,34,5.8939948452271e-08,0.0249500451619956,0.379679144385027,8.51331424974066e-06
"AT1G02420",0.000501145475372279,0,14,3.08527225149053e-08,0.0107270805366828,0.32967032967033,8.51331424974066e-06
"AT1G02430",0.000143184421534937,0,4,4.3256930220803e-09,0.00302016339648401,0.333333333333333,8.51331424974066e-06
"AT1G02440",0.000214776632302405,0,6,7.95006437735575e-09,0.0053635871382512,0.266666666666667,8.51331424974066e-06
"AT1G02450",0.000751718213058419,0,21,1.62156352620937e-08,0.0162035509261218,0.652380952380952,8.51331424974066e-06
"AT1G02460",0.00293528064146621,0,82,4.36440215248433e-07,0.0643141168447231,0.364649202047576,8.51331424974066e-06
"AT1G02470",0.00196878579610538,0,55,1.69521160505635e-07,0.0447122829013037,0.344781144781145,8.51331424974066e-06
"AT1G02475",0.00093069873997709,0,26,2.87386164028144e-08,0.0218514462124182,0.390769230769231,8.51331424974066e-06
"AT1G02480",7.15922107674685e-05,0,2,0,0.00125831615497993,1,8.51331424974066e-06
"AT1G02500",0.000966494845360825,0,27,1.07913438011348e-07,0.0200758895932175,0.344729344729345,8.51331424974066e-06
"AT1G02510",0.00132445589919817,0,37,6.08980581328584e-08,0.0282248227463523,0.325825825825826,8.51331424974066e-06
"AT1G02520",0.00315005727376861,0,88,3.16195601633309e-07,0.0682241669081195,0.358411703239289,8.51331424974066e-06
"AT1G02530",0.00315005727376861,0,88,4.77478745439034e-07,0.0651526648166104,0.334378265412748,8.51331424974066e-06
"AT1G02540",0.00143184421534937,0,40,1.03621354782542e-07,0.0347627934493678,0.366666666666667,8.51331424974066e-06
